epoch,acc_train,acc_test,time_epoch,time_train,time_train_step,time_test,time_test_allreduce,time
0,18.140478134155273,0.08481099456548691,8.452959299087524,7.864362716674805,0.0048940181732177734,0.46738123893737793,0.1212153434753418,8.453004598617554
1,0.08399839699268341,0.08339647203683853,1.703446865081787,1.0479393005371094,0.004448413848876953,0.4782249927520752,0.17728257179260254,10.156579971313477
2,0.08347804099321365,0.08337649703025818,1.7480237483978271,1.081498622894287,0.004761695861816406,0.4548795223236084,0.21164560317993164,11.904728412628174
3,0.08355670422315598,0.08337428420782089,1.673314094543457,1.0637567043304443,0.004918575286865234,0.47742724418640137,0.13213014602661133,13.578168153762817
4,0.08322348445653915,0.08337444067001343,1.7079846858978271,1.0844013690948486,0.003949403762817383,0.4475696086883545,0.17601370811462402,15.28628420829773
5,0.08365727216005325,0.08338382840156555,1.761094093322754,1.1202778816223145,0.006056547164916992,0.47278809547424316,0.1680281162261963,17.04751682281494
6,0.08334136754274368,0.08337843418121338,1.7593019008636475,1.066497802734375,0.0050160884857177734,0.43326449394226074,0.2595396041870117,18.80695080757141
7,0.08363258838653564,0.0833795890212059,1.7200462818145752,1.0637836456298828,0.004927158355712891,0.4805474281311035,0.17571520805358887,20.527101516723633
8,0.0832444578409195,0.0833747610449791,1.6868224143981934,1.0950977802276611,0.005836963653564453,0.46013331413269043,0.1315913200378418,22.21403932571411
9,0.0834413468837738,0.08336669951677322,1.7231760025024414,1.122551441192627,0.0044498443603515625,0.44276905059814453,0.15785551071166992,23.937325477600098
10,0.08338994532823563,0.08304036408662796,1.7084760665893555,1.115849256515503,0.0047893524169921875,0.4936695098876953,0.09895730018615723,25.64592742919922
11,0.29085516929626465,0.08348698168992996,1.7129039764404297,1.0877256393432617,0.004363536834716797,0.4998040199279785,0.12537431716918945,27.35894465446472
12,0.08444003015756607,0.08341751247644424,1.6812667846679688,1.0710163116455078,0.004029512405395508,0.44921422004699707,0.16103625297546387,29.040334463119507
13,0.08420881628990173,0.08337508887052536,1.7621045112609863,1.095484733581543,0.005696296691894531,0.464022159576416,0.20259761810302734,30.80255699157715
14,0.08358395099639893,0.0833745151758194,1.7366206645965576,1.125598669052124,0.004678249359130859,0.48155927658081055,0.12946271896362305,32.53930068016052
15,0.08360376209020615,0.08337436616420746,1.7087185382843018,1.0915064811706543,0.004311561584472656,0.46808600425720215,0.1491260528564453,34.24814581871033
16,0.08264189958572388,0.08337529748678207,1.7003405094146729,1.0735225677490234,0.004388332366943359,0.4508934020996094,0.17592453956604004,35.948623180389404
17,0.08382364362478256,0.08337518572807312,1.7179746627807617,1.1345107555389404,0.006204366683959961,0.450791597366333,0.13267230987548828,37.666738510131836
18,0.08321943134069443,0.08338034898042679,1.8022193908691406,1.1402318477630615,0.004300832748413086,0.47757744789123535,0.18441009521484375,39.4691002368927
19,0.08282242715358734,0.08337841182947159,1.675919532775879,1.0946550369262695,0.004148006439208984,0.4734349250793457,0.10782957077026367,41.14516806602478
20,0.08344655483961105,0.08337459713220596,1.705444574356079,1.118300199508667,0.0054264068603515625,0.5254361629486084,0.06170821189880371,42.85074067115784
21,0.08323753625154495,0.08337891101837158,1.744868278503418,1.0982275009155273,0.005181550979614258,0.5030074119567871,0.14363336563110352,44.59575009346008
22,0.08270521461963654,0.08338309079408646,1.6777317523956299,1.082383155822754,0.0041272640228271484,0.4465155601501465,0.1488330364227295,46.273606300354004
23,0.08323252946138382,0.08337511122226715,1.7333736419677734,1.1004033088684082,0.004912614822387695,0.447176456451416,0.18579387664794922,48.00711464881897
24,0.08284316211938858,0.08337913453578949,1.7324943542480469,1.086435079574585,0.005837202072143555,0.4344174861907959,0.21164178848266602,49.73973798751831
25,0.08269157260656357,0.08337486535310745,1.7319982051849365,1.09584379196167,0.005773305892944336,0.4672572612762451,0.16889715194702148,51.47186541557312
26,0.08311479538679123,0.0833749920129776,1.6742804050445557,1.094454050064087,0.005634307861328125,0.5389983654022217,0.04082798957824707,53.146246910095215
27,0.08346623927354813,0.08338277041912079,1.7366762161254883,1.0854549407958984,0.005038738250732422,0.5025482177734375,0.14867305755615234,54.88305115699768
28,0.08349200338125229,0.08337675780057907,1.7002012729644775,1.0874543190002441,0.0048482418060302734,0.4394533634185791,0.1732935905456543,56.583375453948975
