epoch,acc_train,acc_test,time_epoch,time_train,time_train_step,time_test,time_test_allreduce,time
0,0.05439036339521408,0.026027413085103035,10.13814902305603,8.48940896987915,0.0011107921600341797,1.6463291645050049,0.002410888671875,10.138175964355469
1,0.024319835007190704,0.02934207394719124,9.398740530014038,7.75689697265625,0.0011365413665771484,1.6409857273101807,0.0008578300476074219,19.53704333305359
2,0.02023552544414997,0.01672983728349209,9.49532675743103,7.853321313858032,0.0011327266693115234,1.641205072402954,0.0008003711700439453,29.03245186805725
3,0.017739197239279747,0.014933220110833645,9.396914005279541,7.779581785202026,0.0011210441589355469,1.616682529449463,0.0006496906280517578,38.429447174072266
4,0.015108593739569187,0.011958708986639977,9.217127084732056,7.6761767864227295,0.0011396408081054688,1.5398273468017578,0.0011229515075683594,47.64664649963379
5,0.013091149739921093,0.01005033403635025,9.320635318756104,7.625491619110107,0.001132965087890625,1.6944043636322021,0.0007393360137939453,56.967381954193115
6,0.011709753423929214,0.012705260887742043,9.230040788650513,7.709539890289307,0.0011169910430908203,1.5193569660186768,0.0011439323425292969,66.1975154876709
7,0.010229399427771568,0.007651761639863253,9.49377155303955,7.878785133361816,0.0007929801940917969,1.6135210990905762,0.0014653205871582031,75.69137597084045
8,0.00903382245451212,0.008608488366007805,9.314662218093872,7.752865791320801,0.0011086463928222656,1.560495376586914,0.0013010501861572266,85.0061502456665
9,0.008101227693259716,0.00717374449595809,9.01527190208435,7.418670415878296,0.0011472702026367188,1.5953400135040283,0.0012614727020263672,94.02150702476501
10,0.007381062489002943,0.005471803713589907,9.559021711349487,7.96094012260437,0.0011699199676513672,1.5968506336212158,0.0012309551239013672,103.58062267303467
11,0.006705678068101406,0.00489710783585906,9.448262691497803,7.868022203445435,0.0011398792266845703,1.57926607131958,0.0009744167327880859,113.02899885177612
12,0.006187898106873035,0.00998017843812704,9.524582147598267,7.67308783531189,0.0011515617370605469,1.8510186672210693,0.0004756450653076172,122.55365347862244
13,0.005629621911793947,0.007307273801416159,9.28248405456543,7.654024362564087,0.0011501312255859375,1.6270489692687988,0.0014107227325439453,131.83622670173645
14,0.00530775124207139,0.008676406927406788,9.14780569076538,7.536754131317139,0.0011386871337890625,1.6105585098266602,0.0004930496215820312,140.9841229915619
15,0.004938042722642422,0.0037273920606821775,9.566725730895996,7.857521057128906,0.0011420249938964844,1.7082593441009521,0.0009453296661376953,150.55092310905457
16,0.004848579876124859,0.0036959415301680565,9.228867769241333,7.669597148895264,0.0011682510375976562,1.5584704875946045,0.0008001327514648438,159.77986788749695
17,0.00441869767382741,0.005097106099128723,9.098249435424805,7.5753138065338135,0.0011374950408935547,1.5225629806518555,0.0003726482391357422,168.8781898021698
18,0.004138126969337463,0.002989419735968113,9.124104022979736,7.571286916732788,0.0007946491241455078,1.5522282123565674,0.0005888938903808594,178.0023808479309
19,0.004039309453219175,0.00352672953158617,9.00773310661316,7.447322368621826,0.0011146068572998047,1.5593910217285156,0.0010197162628173828,187.01020646095276
20,0.003878398798406124,0.0032493555918335915,9.41261887550354,7.707718372344971,0.0011365413665771484,1.7041375637054443,0.000762939453125,196.42290449142456
21,0.003561818040907383,0.0030947509221732616,9.364547967910767,7.788373231887817,0.0011281967163085938,1.5755960941314697,0.0005786418914794922,205.78752303123474
22,0.003554697148501873,0.004068317823112011,9.116490125656128,7.536630630493164,0.0011076927185058594,1.5792286396026611,0.0006308555603027344,214.90409207344055
23,0.003361567622050643,0.0046820202842354774,9.336656332015991,7.7581164836883545,0.0011491775512695312,1.5780284404754639,0.0005114078521728516,224.24082255363464
24,0.0032882445957511663,0.0036520403809845448,9.504588842391968,7.923877954483032,0.0011320114135742188,1.5795800685882568,0.001130819320678711,233.7455153465271
25,0.003119249362498522,0.0045240530744194984,9.43853497505188,7.82987904548645,0.0011243820190429688,1.6080024242401123,0.0006535053253173828,243.18413996696472
26,0.0030247210524976254,0.0022381555754691362,9.18000340461731,7.608188152313232,0.0011246204376220703,1.570535659790039,0.001279592514038086,252.3642189502716
27,0.002882505999878049,0.002115062903612852,9.144905090332031,7.527415752410889,0.0011515617370605469,1.6169047355651855,0.0005846023559570312,261.50920581817627
28,0.002821264322847128,0.0021660446655005217,9.412461757659912,7.787433862686157,0.0011262893676757812,1.6239902973175049,0.00103759765625,270.921758890152
29,0.0027339754160493612,0.0021608942188322544,9.263836145401001,7.675098180770874,0.0008027553558349609,1.5875880718231201,0.001149892807006836,280.18566942214966
30,0.0026550129987299442,0.0019647080916911364,9.362847566604614,7.822730302810669,0.0011279582977294922,1.5389430522918701,0.0011742115020751953,289.5485963821411
31,0.0026148289907723665,0.0023794500157237053,9.025068283081055,7.4158759117126465,0.0011534690856933594,1.6088204383850098,0.0003719329833984375,298.57374453544617
32,0.0024948837235569954,0.0025598169304430485,9.467456340789795,7.850733280181885,0.0011298656463623047,1.6153967380523682,0.0013263225555419922,308.04129934310913
33,0.002524929353967309,0.001987914089113474,9.373051643371582,7.731011629104614,0.0011622905731201172,1.6408638954162598,0.0011761188507080078,317.41444540023804
