epoch,acc_train,acc_test,time_epoch,time_train,time_train_step,time_test,time_test_allreduce,time
0,2.605358362197876,0.03937525674700737,7.774799585342407,7.2488627433776855,0.0030677318572998047,0.4623231887817383,0.0636136531829834,7.774828672409058
1,0.036993205547332764,0.033977147191762924,1.9786603450775146,1.4158010482788086,0.003926753997802734,0.47044944763183594,0.09240984916687012,9.753574848175049
2,0.03245590254664421,0.030287349596619606,1.9500553607940674,1.4177765846252441,0.004106998443603516,0.4846649169921875,0.04761385917663574,11.70371150970459
3,0.03080783598124981,0.029796890914440155,1.9666683673858643,1.4098732471466064,0.004720926284790039,0.4629244804382324,0.09387063980102539,13.670471906661987
4,0.029331406578421593,0.03033468872308731,1.9949383735656738,1.4519243240356445,0.0039975643157958984,0.4704577922821045,0.0725562572479248,15.66550064086914
5,0.028618663549423218,0.027571767568588257,1.973588228225708,1.3958466053009033,0.0030975341796875,0.48527097702026367,0.09247064590454102,17.639185667037964
6,0.04715876653790474,0.032915350049734116,2.0388453006744385,1.478372573852539,0.007218599319458008,0.4395425319671631,0.12093019485473633,19.67811346054077
7,0.042273521423339844,0.04208706319332123,1.9620635509490967,1.415090799331665,0.005076885223388672,0.4662754535675049,0.08069729804992676,21.640258073806763
8,0.031146777793765068,0.02882044017314911,1.9598290920257568,1.4107728004455566,0.004544258117675781,0.47672343254089355,0.07233285903930664,23.60018301010132
9,0.028671225532889366,0.02811599150300026,1.9745676517486572,1.4006388187408447,0.004811525344848633,0.488187313079834,0.08574151992797852,25.574838399887085
10,0.027710217982530594,0.02905583381652832,2.0051913261413574,1.4419074058532715,0.004467010498046875,0.48004150390625,0.08324241638183594,27.58011746406555
11,0.030574306845664978,0.02682136744260788,1.9902911186218262,1.4181630611419678,0.004667520523071289,0.4855988025665283,0.08652925491333008,29.570494651794434
12,0.029636986553668976,0.025659846141934395,1.9936268329620361,1.4242515563964844,0.004369497299194336,0.48899364471435547,0.08038163185119629,31.564207553863525
13,0.024884382262825966,0.03059857152402401,1.9869592189788818,1.4523990154266357,0.0051937103271484375,0.4973642826080322,0.03719592094421387,33.55125379562378
14,0.023773789405822754,0.058561116456985474,1.9960408210754395,1.4358174800872803,0.0038726329803466797,0.48661208152770996,0.07361125946044922,35.547394037246704
15,0.027054566890001297,0.020135976374149323,1.9805982112884521,1.4166905879974365,0.0037894248962402344,0.48241186141967773,0.08149576187133789,37.52809166908264
16,0.023875562474131584,0.018411632627248764,1.9800121784210205,1.4224677085876465,0.003787517547607422,0.45600128173828125,0.10154318809509277,39.50818610191345
17,0.017459828406572342,0.016156895086169243,1.9733455181121826,1.4210457801818848,0.005466938018798828,0.4921131134033203,0.06018662452697754,41.48161768913269
18,0.024698488414287567,0.021731501445174217,1.9760465621948242,1.4345848560333252,0.0029976367950439453,0.47818541526794434,0.06327629089355469,43.45776033401489
19,0.017648277804255486,0.019137486815452576,2.004823923110962,1.4656085968017578,0.004074573516845703,0.4905848503112793,0.048630475997924805,45.462687492370605
20,0.016353895887732506,0.016637355089187622,2.0428707599639893,1.4771201610565186,0.0041697025299072266,0.46010684967041016,0.10564374923706055,47.50564384460449
21,0.015544459223747253,0.013730109669268131,1.9992082118988037,1.4305799007415771,0.0031423568725585938,0.47487449645996094,0.09375381469726562,49.50493669509888
22,0.014801379293203354,0.014353048987686634,2.0097591876983643,1.4233767986297607,0.004341840744018555,0.44958066940307617,0.13680171966552734,51.514787912368774
23,0.014642334543168545,0.016082938760519028,2.0231821537017822,1.4607036113739014,0.003911733627319336,0.49988794326782227,0.0625905990600586,53.53807592391968
24,0.014270234853029251,0.012094798497855663,2.003477096557617,1.4294588565826416,0.0046999454498291016,0.4949212074279785,0.07909703254699707,55.54164242744446
25,0.01379088032990694,0.019816624000668526,1.959364891052246,1.434873104095459,0.004176139831542969,0.4894089698791504,0.03508281707763672,57.501094579696655
26,0.014329084195196629,0.017420081421732903,1.9959876537322998,1.4041173458099365,0.0036094188690185547,0.5203824043273926,0.0714879035949707,59.497183322906494
27,0.015114272013306618,0.014552997425198555,1.9740984439849854,1.4239177703857422,0.0050237178802490234,0.49045467376708984,0.05972599983215332,61.47137212753296
28,0.013777267187833786,0.011029237881302834,2.0300800800323486,1.4093048572540283,0.0037469863891601562,0.45812153816223145,0.16265368461608887,63.501538038253784
29,0.012795815244317055,0.01356508582830429,1.9561550617218018,1.3862271308898926,0.004087686538696289,0.5187132358551025,0.05121469497680664,65.45779085159302
